country_iso3,year,ndvi_season_mean,ndvi_season_max,evi_season_mean,ndvi_m02,evi_m02,ndvi_m03,evi_m03,ndvi_m04,evi_m04,ndvi_m05,evi_m05,ndvi_m06,evi_m06
AFG,2011,0.12328738177049654,0.19918826633435383,0.08396153494372625,0.0631249270867393,0.03614068259881824,0.10490613025430766,0.06867913365026518,0.14509271269475457,0.09945833864043019,0.15579646570231362,0.10952606453798139,0.14451622862811975,0.10381376498726218
AFG,2012,0.1264000097158677,0.2110842215132666,0.08574430394641508,0.054724055030527324,0.030835825607752918,0.10181638714177284,0.06702480138004148,0.14909121439036163,0.10085984108528621,0.16513690136087486,0.11506744764183646,0.15781918401777142,0.11240939874567035
AFG,2013,0.14001018390440204,0.22433290951427423,0.09429315082459762,0.08820543643816137,0.05169022765926041,0.133176920384789,0.08638026540541094,0.16425923396030429,0.11097808056315461,0.16174589733817704,0.11391841737676407,0.15208060429706988,0.10810743716958024
AFG,2014,0.12656186723709245,0.21570446419092507,0.0849664990188007,0.0642239339004534,0.03820876867773718,0.10852008205836243,0.06737583488146642,0.1459856738222347,0.09917976219218032,0.16017642578783506,0.11052263448118813,0.15288471443970314,0.10888978966311309
AFG,2015,0.13602396074232456,0.21882994606003595,0.09141107548139427,0.08618120756668483,0.05203070369531382,0.11914978807568008,0.07586699293381681,0.16026334491665437,0.10907833391656996,0.16236280899960534,0.11269178400284367,0.15170403012623987,0.10715486255439256
AFG,2016,0.14478375774288693,0.22769762078546613,0.09727542979178168,0.10390850071097625,0.06681510821700565,0.1399925810188076,0.08807179410473066,0.16632004651692753,0.11167222951393133,0.1626520852602924,0.11300187659759886,0.15062621348456817,0.10653508395120449
AFG,2017,0.13177257351241467,0.2140131984379512,0.08950851198693753,0.06970065954539023,0.03958941257030274,0.11600486197875903,0.07556546938355485,0.15547616912956527,0.1081005426123294,0.1628817077932873,0.11428823354383578,0.15267556558085205,0.10851316343310864
AFG,2018,0.12556810971953786,0.1901311974405057,0.08541680753585303,0.08629979986884202,0.05433993123625699,0.11449069367056249,0.07585772956064185,0.13887145331577544,0.09454438838035095,0.14579122746779474,0.10074653570756871,0.1420832696619397,0.1014377754399458
AFG,2019,0.13662762583179644,0.22900938247327446,0.09218654797461143,0.06911729125165593,0.03839708530987809,0.10298395880957831,0.06619980917299605,0.17147309120045662,0.11645100801668525,0.17511805838598435,0.12258946183862872,0.16180078829728864,0.11537937857288617
AFG,2020,0.14720634274403213,0.23562327885717826,0.09900165604676403,0.08950493499156058,0.05462428342465631,0.1298042100968319,0.08370006760385543,0.17386957527139435,0.11622734857777574,0.1783565675724762,0.12459573594085721,0.16405212817692227,0.11555891558024488
AFG,2021,0.13276257274265169,0.19682106258066143,0.09042388246602626,0.10439284052951868,0.06586334063530802,0.12481883792904908,0.08200340222482656,0.143776383050307,0.09862866298789703,0.14891718156783398,0.10415734813354723,0.14199201072074139,0.10159234156572959
AFG,2022,0.13278262703767557,0.201295391323301,0.0910869810183934,0.08921296697007314,0.05569433476173524,0.13658607996486724,0.0932628711285986,0.15297588574999313,0.10563136619112269,0.1470811700138608,0.10339913425012871,0.13696312465869406,0.09668438995363333
AFG,2023,0.13282188966528302,0.20758099087232162,0.08928823469879694,0.09310022920266448,0.055762427441536325,0.13374298712258095,0.08837535055672575,0.14652368470453722,0.09945397161660847,0.14812419041574781,0.10331205473463213,0.14138149330876246,0.09867809362902571
PAK,2001,0.155498190789274,0.23950245349412802,0.10267191265550223,0.18462100584861824,0.11955700127959433,0.18040113863917712,0.11855197910261994,0.14394737010156164,0.09224866782174407,0.12743473289918908,0.08545723443652604,0.1429131070090346,0.09889876641524191
PAK,2002,0.15533762478254654,0.24313295292484743,0.10341575249915573,0.19002220487220298,0.12282128185698189,0.17882700293522127,0.12052760144979328,0.14300607982320607,0.09415648303615413,0.12678983255748819,0.08582812491136678,0.14192335819170432,0.09667694312501302
PAK,2003,0.16046794959665756,0.24801823593603467,0.10716808686260434,0.19276828673274085,0.12683286574641028,0.18679178938195823,0.12494851523691264,0.14814269858057155,0.09728285410766396,0.1317785285126413,0.08893488798528142,0.14500908004796992,0.09946422922723712
PAK,2004,0.16865894947620086,0.26275386941082224,0.11009641485054028,0.21662130641922167,0.13984449468709687,0.19621003983461294,0.12764163917591362,0.1485222750557768,0.09675711287713903,0.13523204972050343,0.08921164924141445,0.15034733188063082,0.09963030763288994
PAK,2005,0.17773171308587563,0.2786371627149616,0.1182181331742976,0.2035584975573769,0.13624206962147664,0.2172878452432274,0.1430999544030224,0.1639171256500607,0.10821121793811653,0.1500514689917215,0.10023494093649393,0.155311870935229,0.10433377981021526
PAK,2006,0.16579998998815504,0.25752475882392395,0.10878721087813423,0.20235157382007765,0.13128420242340308,0.19690926410878007,0.1277253755420323,0.147521939104596,0.0957269232404784,0.1339993894747844,0.08962930291192527,0.15024676085773395,0.10105525717702152
PAK,2007,0.19589749708073093,0.30016017136385886,0.12881039151927426,0.23125605133350147,0.1499275184100076,0.23016697016931642,0.1516686529755416,0.18101262646488972,0.11776297193609714,0.158376255350782,0.10509635652740648,0.1824538441610772,0.12232846545398635
PAK,2008,0.17173136637536657,0.2596951704353687,0.11214833906254051,0.1921212083056941,0.12184675319562681,0.1973946953563881,0.12748135552313458,0.16287077568973454,0.10532616563673329,0.14665426572669574,0.0975678330558073,0.1616203558244316,0.10992815185913207
PAK,2009,0.1756505879099158,0.2710959276940624,0.11520478358809325,0.2185105069238579,0.14336681365217843,0.20231120228661723,0.12998075084385646,0.16115443499606924,0.1041113467289085,0.14556829569628568,0.09731757553085393,0.15495012777804074,0.10436302380300227
PAK,2010,0.16749041886223123,0.26172436625536016,0.11099972611961542,0.20287112721313627,0.1327603510019834,0.19455084749383958,0.12875909239782182,0.14776603093148938,0.09673312626999833,0.13751863094559674,0.09140762526080744,0.15767187331866492,0.1075194598978826
PAK,2011,0.18701960848863403,0.28753764229160805,0.12443829304188044,0.21771527879624095,0.1444716307281146,0.21736977089943682,0.14406073958880783,0.17627824338325687,0.11392763039959662,0.15695167674587654,0.10554024141477873,0.16902066267004442,0.11579057860724686
PAK,2012,0.1711832903269124,0.2545919321849096,0.11300157219890526,0.19732542459872165,0.12675281404170216,0.18750849286939253,0.1253857315118268,0.16695647044941941,0.10665439685499703,0.15116952062149452,0.10113121761555083,0.15523389726990283,0.10671033578764362
PAK,2013,0.19168990354538198,0.29266604386528283,0.12622679181759253,0.22236391321769147,0.14243237179980833,0.2242055405391563,0.14885750147755242,0.17722262164834185,0.11576119463616753,0.16035180189522402,0.10557517971803923,0.17801653370897919,0.12116103646949442
PAK,2014,0.18565871855746438,0.2798018954245572,0.12191867074406214,0.21987256649377535,0.14440555371342548,0.2132082934802877,0.13936819589931146,0.17415900950895358,0.11061156862166054,0.16146845111165725,0.10575768635168137,0.16346666989500827,0.1122853256549115
PAK,2015,0.18614948764112124,0.2820560119865532,0.12168773251656441,0.2175307031169189,0.14315723085765877,0.21415542049131195,0.1378713806809943,0.16995875369497973,0.10753496864806855,0.16108256030693782,0.10574027077517067,0.17180699663003526,0.11685960509826478
PAK,2016,0.1867454817934696,0.28457579593781324,0.12190944386090707,0.21972946995015794,0.14217203717556268,0.2129455016746766,0.137800983343872,0.17250750124354203,0.10996183016213994,0.15645389706754279,0.10422880984841688,0.1739548807292657,0.11669968803613857
PAK,2017,0.18443926535934635,0.2862394668901796,0.1220466740757033,0.2273885725036686,0.1493883229841888,0.2054837089860464,0.13592507625232672,0.16137410348253772,0.10454993135505057,0.15340994165527894,0.1009373525785274,0.17835897016709393,0.1222736968450324
PAK,2018,0.17900366541742607,0.27559304043281374,0.11757030583044056,0.22027701650008705,0.14504712102019032,0.20423246017039992,0.13155563580182383,0.15675447637017106,0.1009781181394348,0.1473893708330433,0.0977193052077349,0.1686387400312232,0.11421137116431042
PAK,2019,0.1901449125713583,0.2892505427414123,0.1254875888694782,0.22400938959412106,0.1489276872661369,0.21352142763358622,0.1411606094000183,0.17840279558534972,0.11294014108887308,0.16960155871871754,0.1130506711965888,0.1697773680236598,0.11475684635675708
PAK,2020,0.2056649235317,0.30579546818444264,0.13475576328147343,0.23591012297454902,0.1547694773942249,0.22926919818657077,0.14725297137757629,0.19596670892813495,0.12637149009565868,0.17966698534020506,0.11953194082549422,0.19108443702191738,0.12842580458818598
PAK,2021,0.188698035298578,0.2818161930073561,0.12364585763836296,0.22982142362349728,0.14877113070079004,0.20511237159023318,0.13187456511205542,0.16847387430279165,0.10890193176599099,0.1643256613160743,0.1090591254140822,0.1784744620045774,0.12151135555867819
PAK,2022,0.18591597116650227,0.28510096065725327,0.12246962484542821,0.22868283174645276,0.15047660309044347,0.2085786253732644,0.1352413723593824,0.1655799914803158,0.10740384871913305,0.15446613640554197,0.10355536539432711,0.17463126187197914,0.11741197874270287
PAK,2023,0.20799956658494256,0.30488771996640474,0.1361462301941151,0.23578324871983777,0.15513819084562988,0.22234982899785466,0.1401885011349056,0.19207984313633525,0.1222197505195277,0.1853565668458065,0.12354745201285919,0.207845455508602,0.1420343165196034
IRN,2001,0.13554421296696456,0.1911090102924503,0.09153834659653955,0.11160548449114865,0.06883712286398784,0.1424386958957243,0.09226212482516251,0.15812594234212224,0.10848865618970484,0.1446093945863228,0.10199208223697875,0.12182795767035375,0.08665679816270713
IRN,2002,0.14342992397572543,0.20612764156150323,0.09648908368019345,0.11865602441579662,0.0715896377265165,0.1362751583203312,0.08901341055154735,0.15811761003232944,0.10615894187751106,0.16259434889373836,0.1145560787964816,0.14364487344454147,0.10235036467414813
IRN,2003,0.13885190682264778,0.20465165031820412,0.09368252664326987,0.10495560179589429,0.06354866155607253,0.1252898050484715,0.08066181421007118,0.1525789686679224,0.10420244606027461,0.16441531871393772,0.11534006989705499,0.14845733721412072,0.1054104784627957
IRN,2004,0.14491788541352552,0.20643934878447945,0.09739163027884618,0.11598330930782805,0.07165866704891329,0.137652354515268,0.08951538059232672,0.1612216430059399,0.10747268414265199,0.16506582974052733,0.11546827221212923,0.14724379477270416,0.10423563596335797
IRN,2005,0.14589116794441942,0.21527526608174238,0.09770597008770632,0.0952997367188598,0.057170396467309904,0.1485473197883932,0.09535548036549778,0.16918917062014874,0.1140021752000452,0.16855836060013296,0.11737336151399308,0.1491218157247694,0.10515529110555982
IRN,2006,0.1470877653716449,0.20952968950503134,0.09838195328150329,0.11933345789519365,0.07124238980112971,0.14098427452276632,0.09028676454439595,0.16816984799971416,0.11363034991691198,0.16687037497310772,0.11674282247208462,0.14190652009035898,0.10099656624893816
IRN,2007,0.15042543862525679,0.2236667731739643,0.10067084534234123,0.11678378634970073,0.07027723577043526,0.13961836170189187,0.0893897866511129,0.17119355220850296,0.1156616367092023,0.17494792860378117,0.12249747525964513,0.1514748191096287,0.10653467743925185
IRN,2008,0.12659527074835494,0.17615757513307542,0.0859477370781579,0.09008838476905656,0.05497707947780494,0.12589028371395242,0.083624329531439,0.1469771938391731,0.10066765053716747,0.1435439000115087,0.10038662563369158,0.12726664851994612,0.09048586967794085
IRN,2009,0.14261216449808495,0.19997920883809217,0.0963548618144776,0.11324666955466348,0.06968106784654672,0.13571539613487074,0.0889103500249083,0.15951007682759857,0.10800543688761048,0.1651098427131486,0.11589826962356581,0.14042175545245142,0.0998423552281412
IRN,2010,0.15853822548362267,0.22641241033917714,0.10779772143653897,0.134266316594244,0.08392039305732565,0.16011597656349605,0.10727020944128485,0.18333669733495175,0.1250657543705853,0.17168785366615233,0.1200699403900572,0.14478842226779995,0.1035649058907712
IRN,2011,0.13799516341727958,0.20087057753793516,0.09369151513105536,0.09948697957275715,0.060403127553620116,0.12914379815746038,0.08512297038538487,0.15375370526318777,0.10478822061643604,0.16279339029687032,0.11463323150298096,0.14549950522755214,0.10387615858752398
IRN,2012,0.1344491603149707,0.1976512673491631,0.09162248482595807,0.09567017727432651,0.05884118252949724,0.11545190070258439,0.07569362951008482,0.15685192856827734,0.1072746731856834,0.1608307680175363,0.11375664832675225,0.14378487737886442,0.10274171020799558
IRN,2013,0.15416563063591948,0.21344196785480546,0.10358768578134937,0.1344706757194016,0.08300509617861533,0.15521814681067608,0.10138101434802133,0.17327327537653087,0.11779882244031165,0.16394326579907448,0.11361836000774728,0.14476162613842586,0.1026177186867108
IRN,2014,0.1469864450668336,0.20936912445650344,0.09856128574021496,0.11707166183705438,0.0725039227748554,0.14489586703747173,0.09251927676772467,0.1677856735763438,0.11352702457437942,0.16367926873893282,0.11379547597876924,0.14221904288699938,0.10089960744112562
IRN,2015,0.1477169799718117,0.20518241575625643,0.09919404435879642,0.1242942150385655,0.07632433784244785,0.14560767417599027,0.09302308142796216,0.17224966824035787,0.11743944978394906,0.15994285428572758,0.11173660054544934,0.13722302810644812,0.09790457621846796
IRN,2016,0.15696538458062395,0.22148592507633735,0.10565142719031978,0.13646876952946688,0.08585649317030457,0.15733516932932234,0.10195120011795261,0.17793535577723102,0.12017398248032489,0.17003283662899069,0.11847488084622057,0.1438539481895744,0.102253483388149
IRN,2017,0.14273685297266286,0.20898552586678543,0.09622927060469154,0.09575165431103136,0.05796986988481449,0.13472540776857492,0.08574404747395203,0.17038091221719917,0.11549198914897575,0.1678591332480474,0.11786414665671546,0.146009483968653,0.10468677984665742
IRN,2018,0.14743407303058803,0.2031552548556321,0.09941248200183235,0.1197075396851844,0.07418861389121731,0.1449854983383839,0.09614251404211502,0.16471179797548452,0.11008634969677791,0.16485485019971807,0.1149382678731093,0.14361391157183878,0.10212604713892721
IRN,2019,0.16410029840029916,0.24121387540192002,0.1103752570115444,0.13417762998488975,0.08239382307945527,0.15158110564550803,0.09779909364957157,0.19309922955670517,0.1308886934569241,0.18556509557897813,0.12973967461660857,0.15733415454590988,0.11174279107476062
